timestamp,x,y,z,qx,qy,qz,qw
48.465,-0.005331801250576973,0.0005366827826946974,0.0,0.0,0.0,-0.0004902047219228799,0.9999998798496582
48.565,-0.0027941863518208265,-0.00013213529018685222,0.0,0.0,0.0,-0.0006737124959119217,0.9999997730557106
48.666,-0.004632808733731508,0.0010810727253556252,0.0,0.0,0.0,-0.0007031828941418017,0.9999997527668781
48.766,-0.002384515479207039,-0.0004399924073368311,0.0,0.0,0.0,-0.0008361454136278534,0.9999996504303625
48.867,-0.002559100743383169,0.0011629937216639519,0.0,0.0,0.0,-0.0004711771785600764,0.999999888996027
48.966,-0.005894692149013281,-0.001540761673822999,0.0,0.0,0.0,-0.001146773276848026,0.9999993424553096
49.066,-0.0019370741210877895,0.0013591907918453217,0.0,0.0,0.0,-0.0008632556141650062,0.999999627394803
49.166,-0.0014262900222092867,0.0009556042496114969,0.0,0.0,0.0,-0.0008080006559610709,0.9999996735674168
49.266,-0.005427743308246136,-0.0020325714722275734,0.0,0.0,0.0,-0.0016382480809740405,0.9999986580707123
49.366,-0.004858631175011396,-0.0009063207544386387,0.0,0.0,0.0,-0.0006579222743470067,0.9999997835691171
49.466,-0.010238798335194588,-0.0009152553393505514,0.0,0.0,0.0,0.018181796116179795,0.9998346974825336
49.566,-0.012674123980104923,-0.0002205552882514894,0.0,0.0,0.0,2.4303793899987716e-05,0.9999999997046629
49.666,-0.02571795880794525,-0.0001298976130783558,0.0,0.0,0.0,0.0182822204861814,0.9998328662402004
49.766,-0.03344453498721123,0.0007921511423774064,0.0,0.0,0.0,0.005846255277950162,0.9999829105035871
49.866,-0.04382595047354698,0.003516250755637884,0.0,0.0,0.0,0.02424313754909886,0.9997060919499169
49.966,-0.05164038762450218,0.0027715442702174187,0.0,0.0,0.0,0.00953710333276732,0.9999545207958312
50.066,-0.05849054083228111,0.0011194772087037563,0.0,0.0,0.0,0.017375465800468583,0.9998490351989229
50.166,-0.06674178689718246,-0.0009533150587230921,0.0,0.0,0.0,0.001677199045273968,0.9999985935006922
50.266,-0.07729105651378632,0.001470733666792512,0.0,0.0,0.0,0.015436587021955411,0.9998808487920516
50.366,-0.08629325777292252,0.0003381771966814995,0.0,0.0,0.0,0.004087432953783533,0.999991646411033
50.465,-0.09747554361820221,-0.0013977375347167253,0.0,0.0,0.0,0.015539069144734923,0.99987926137615
50.565,-0.10575924068689346,0.0009884375613182783,0.0,0.0,0.0,0.0026982042672468345,0.9999963598402408
50.666,-0.11807885766029358,0.0011924717109650373,0.0,0.0,0.0,0.015031517227243019,0.9998870203627243
50.766,-0.1257987767457962,-0.0009596501477062702,0.0,0.0,0.0,0.004138139633470497,0.999991437863532
50.866,-0.13606251776218414,-0.0008539225673303008,0.0,0.0,0.0,0.010972785110087301,0.9999397971812742
50.966,-0.1408957988023758,-0.0012496266281232238,0.0,0.0,0.0,0.004059791023398116,0.9999917590144664
51.066,-0.14632953703403473,5.932047497481108e-05,0.0,0.0,0.0,0.017479707847227813,0.9998472182356541
51.165,-0.15188828110694885,-0.001219387399032712,0.0,0.0,0.0,-0.00043464831134135465,0.9999999055404183
51.266,-0.1623733937740326,-0.002399887889623642,0.0,0.0,0.0,0.01603482045918661,0.9998714340018128
51.366,-0.17459625005722046,-0.0005171174416318536,0.0,0.0,0.0,-0.004198863916127345,0.9999911847320526
51.466,-0.1824573129415512,-0.0005265653599053621,0.0,0.0,0.0,0.011085314903013817,0.9999385560090686
51.565,-0.19107027351856232,0.00045416573993861675,0.0,0.0,0.0,-0.0014692467473287694,0.9999989206564153
51.666,-0.20288002490997314,-0.002423384226858616,0.0,0.0,0.0,0.006571660607943587,0.9999784064052853
51.766,-0.20864266157150269,-0.0016373128164559603,0.0,0.0,0.0,0.006638901880040602,0.9999779622480823
51.866,-0.2146252542734146,0.0007227831520140171,0.0,0.0,0.0,0.0008191339977142444,0.9999996645096906
51.966,-0.22613614797592163,-0.001626812620088458,0.0,0.0,0.0,-0.0003381363558819215,0.999999942831901
52.066,-0.2345866560935974,-0.001991414465010166,0.0,0.0,0.0,0.00023516645184102817,0.9999999723483696
52.166,-0.24216872453689575,-0.0033564786426723003,0.0,0.0,0.0,0.014006027021032283,0.9999019107927968
52.266,-0.2499304562807083,-0.00260161142796278,0.0,0.0,0.0,0.0011817105266780006,0.9999993017798718
52.366,-0.2621951699256897,-0.003402589587494731,0.0,0.0,0.0,0.013800014699121933,0.9999047752632767
52.466,-0.2703613042831421,-0.0014794542221352458,0.0,0.0,0.0,-0.0010024332905635386,0.9999994975636229
52.566,-0.2779853343963623,-0.0005236044526100159,0.0,0.0,0.0,0.013472707144286486,0.9999092389623193
52.665,-0.28420889377593994,-0.002438472816720605,0.0,0.0,0.0,-0.0052168208098737345,0.999986392297734
52.766,-0.2970224618911743,-0.0020235180854797363,0.0,0.0,0.0,0.01339827954674936,0.9999102390240773
52.866,-0.3066449761390686,-2.94556375592947e-05,0.0,0.0,0.0,-0.002400006540759332,0.9999971199801548
52.966,-0.3185443580150604,-0.00196068175137043,0.0,0.0,0.0,0.0060410159177210696,0.9999817528968625
53.065,-0.3279589116573334,-0.001578289782628417,0.0,0.0,0.0,-0.0019912407602572474,0.9999980174781523
53.166,-0.3401136100292206,-0.0068751247599720955,0.0,0.0,0.0,0.006117717325731015,0.9999812865922654
53.266,-0.34503427147865295,-0.003387093311175704,0.0,0.0,0.0,-0.0035885239936116176,0.9999935612270449
53.366,-0.3565791845321655,-0.00499341543763876,0.0,0.0,0.0,0.004626706364713641,0.9999892967368276
53.466,-0.363300085067749,-0.0031556133180856705,0.0,0.0,0.0,-0.003671224029845768,0.9999932610343545
53.565,-0.37420397996902466,-0.0013720836723223329,0.0,0.0,0.0,0.0051807330167308145,0.9999865799126554
53.666,-0.3848782777786255,-0.001085370546206832,0.0,0.0,0.0,-0.007647124152588309,0.999970760318618
53.766,-0.39877939224243164,-0.003102304646745324,0.0,0.0,0.0,0.006439872993930616,0.9999792638029161
53.866,-0.40555939078330994,-0.004056356847286224,0.0,0.0,0.0,-0.005815314716852122,0.9999830909144135
53.966,-0.4146556258201599,-0.002357486868277192,0.0,0.0,0.0,-0.004478945136011402,0.9999899694749286
54.066,-0.4261325001716614,-0.0011515868827700615,0.0,0.0,0.0,-0.002338646355098818,0.9999972653628738
54.166,-0.4359132647514343,-0.0014096725499257445,0.0,0.0,0.0,-0.008766379015139632,0.9999615745612245
54.266,-0.4428902864456177,-0.0009318959200754762,0.0,0.0,0.0,-0.005506912930635642,0.9999848368400266
54.366,-0.45117276906967163,-0.0022485796362161636,0.0,0.0,0.0,-0.013091910334282902,0.9999142972694207
54.467,-0.462209552526474,-0.0022467479575425386,0.0,0.0,0.0,-0.0064461857513627985,0.9999792231287903
54.567,-0.46974873542785645,-0.0007601145189255476,0.0,0.0,0.0,-0.01034297159863917,0.9999465100386669
54.666,-0.4765283465385437,0.0007524098036810756,0.0,0.0,0.0,-0.004753617695578127,0.9999887014955742
54.766,-0.48829686641693115,0.0003035683184862137,0.0,0.0,0.0,-0.009176327579268775,0.9999578966197317
54.867,-0.4992152154445648,0.002001698361709714,0.0,0.0,0.0,-0.009838897072461614,0.9999515968807678
54.966,-0.510105550289154,-0.001737148966640234,0.0,0.0,0.0,-0.010358041744206202,0.9999463540466684
55.067,-0.5154932737350464,-0.0019878644961863756,0.0,0.0,0.0,-0.007325038236304084,0.9999731715475354
55.167,-0.5228394269943237,0.0006003314629197121,0.0,0.0,0.0,-0.012407250983818438,0.9999230270990985
55.266,-0.5341126918792725,3.5711273085325956e-05,0.0,0.0,0.0,-0.004877434816976273,0.9999881052440606
55.367,-0.5450083613395691,-0.0010838496964424849,0.0,0.0,0.0,-0.009152995104930214,0.9999581104629378
55.466,-0.5497016310691833,-0.0010329275391995907,0.0,0.0,0.0,-0.003159670099913988,0.9999950082299711
55.566,-0.5619070529937744,0.0008184566395357251,0.0,0.0,0.0,-0.011895617182246927,0.9999292446427664
55.666,-0.567922830581665,0.002384247723966837,0.0,0.0,0.0,0.0008333300264975654,0.9999996527804732
55.767,-0.5781826376914978,0.0006367377936840057,0.0,0.0,0.0,-0.01555386603548177,0.999879031308963
55.867,-0.5913876891136169,0.000699656899087131,0.0,0.0,0.0,0.0031753805519061304,0.9999949584664668
55.967,-0.5935619473457336,0.0023630191572010517,0.0,0.0,0.0,-0.010579655748363224,0.9999440338760196
56.068,-0.6046828031539917,0.0007655574008822441,0.0,0.0,0.0,0.0034431940288598096,0.9999940721898704
56.167,-0.6099345684051514,0.0020533837378025055,0.0,0.0,0.0,-0.011050418326754128,0.9999389422633782
56.266,-0.6218956708908081,0.001607861602678895,0.0,0.0,0.0,-0.0011826381233170852,0.9999993006832901
56.366,-0.6283901333808899,0.0022958123590797186,0.0,0.0,0.0,-0.011585543825030657,0.9999328853349502
56.467,-0.6378987431526184,0.0023008612915873528,0.0,0.0,0.0,-0.004963985828835544,0.9999876793464463
56.566,-0.6456753611564636,0.0031643144320696592,0.0,0.0,0.0,-0.031719600649377476,0.9994968068656567
56.667,-0.6573137044906616,0.0030183345079421997,0.0,0.0,0.0,-0.011237084689282768,0.9999368619706377
56.767,-0.6671999096870422,0.003224761690944433,0.0,0.0,0.0,-0.027782126094987356,0.9996140022376848
56.866,-0.6819205284118652,0.001050194026902318,0.0,0.0,0.0,-0.018337133093199735,0.999831860639539
56.966,-0.6859448552131653,0.0030052477959543467,0.0,0.0,0.0,-0.03267144803057587,0.9994661457416081
57.067,-0.6962589621543884,0.0035140737891197205,0.0,0.0,0.0,-0.017507632518088376,0.9998467296559066
57.167,-0.7068197727203369,0.004243279341608286,0.0,0.0,0.0,-0.031254247555595735,0.9995114666724607
57.266,-0.7138132452964783,0.004555534105747938,0.0,0.0,0.0,-0.013971357902097368,0.9999023958158973
57.367,-0.724483072757721,0.005559620447456837,0.0,0.0,0.0,-0.030121848341981908,0.9995462341745192
57.467,-0.7375327348709106,0.004293179139494896,0.0,0.0,0.0,-0.017577875653896683,0.9998454972081917
57.566,-0.74228835105896,0.006397831253707409,0.0,0.0,0.0,-0.027426070778818874,0.9996238345706023
57.667,-0.7567427158355713,0.007004496641457081,0.0,0.0,0.0,-0.021161642024010746,0.9997760673805148
57.767,-0.7647537589073181,0.009996870532631874,0.0,0.0,0.0,-0.02736971680929087,0.9996253791304917
57.867,-0.7718712091445923,0.008828598074615002,0.0,0.0,0.0,-0.01939126743587934,0.9998119716962937
57.966,-0.7851511240005493,0.008446031250059605,0.0,0.0,0.0,-0.023972614837635974,0.9997126155740191
58.066,-0.7965604662895203,0.009350890293717384,0.0,0.0,0.0,-0.022102655399877963,0.9997557064724732
58.167,-0.8035403490066528,0.012057416141033173,0.0,0.0,0.0,-0.015518209165389674,0.9998795853423046
58.267,-0.8099434971809387,0.010573349893093109,0.0,0.0,0.0,-0.026022025797219083,0.9996613697514818
58.367,-0.8248767852783203,0.010433097369968891,0.0,0.0,0.0,-0.020750713838680858,0.9997846807564044
58.467,-0.8328325152397156,0.011411118321120739,0.0,0.0,0.0,-0.02890404970665406,0.9995821906729607
58.567,-0.8447371125221252,0.012872091494500637,0.0,0.0,0.0,-0.021240332267561952,0.9997743986946073
58.667,-0.8504185080528259,0.012003635987639427,0.0,0.0,0.0,-0.026300880389012394,0.9996540720122953
58.766,-0.8597551584243774,0.012675626203417778,0.0,0.0,0.0,-0.0181561740497298,0.9998351630863339
58.866,-0.8685470223426819,0.014615301042795181,0.0,0.0,0.0,-0.027896713241934566,0.9996108109610946
58.966,-0.8781912922859192,0.014748227782547474,0.0,0.0,0.0,-0.017974510860272987,0.9998384454297276
59.067,-0.8872480988502502,0.013521423563361168,0.0,0.0,0.0,-0.031700714911778345,0.9994974060366952
59.166,-0.9016204476356506,0.01518904697149992,0.0,0.0,0.0,-0.014169346055722752,0.9998996097770781
59.268,-0.9076799154281616,0.014246433041989803,0.0,0.0,0.0,-0.03023612466670688,0.99954278385927
59.367,-0.9165794253349304,0.016112666577100754,0.0,0.0,0.0,-0.01595168489213714,0.9998727637800232
59.467,-0.9240060448646545,0.016814054921269417,0.0,0.0,0.0,-0.029596917478974867,0.99956191527876
59.566,-0.9345366358757019,0.016138043254613876,0.0,0.0,0.0,-0.015108724990998947,0.9998858567002268
59.667,-0.9455813765525818,0.01721648871898651,0.0,0.0,0.0,-0.03136885539000809,0.9995078763629234
59.766,-0.9569500088691711,0.017446188256144524,0.0,0.0,0.0,-0.019959450758922744,0.9998007903204528
59.867,-0.9558697938919067,0.018091954290866852,0.0,0.0,0.0,-0.02138360962265753,0.999771344478079
59.966,-0.9573712944984436,0.01674860715866089,0.0,0.0,0.0,-0.02274825133761211,0.9997412250483027
60.066,-0.9550759196281433,0.017001252621412277,0.0,0.0,0.0,-0.02365398057371796,0.9997202054590165
60.167,-0.9531581401824951,0.016817888244986534,0.0,0.0,0.0,-0.024055929061043313,0.9997106142664537
